診療区分,保険種別,診 療 行 為 名 称,点数単価 (点),回数,総点数 (点)
医学管理,保険,乳幼児夜間加算（小児科再診）（小児科外来診療料）,65点,34,2，210点
医学管理,保険,乳幼児夜間加算（小児科初診）（小児科外来診療料）,85点,26,2，210点
医学管理,保険,傷病手当金意見書交付料,100点,3,300点
医学管理,保険,医療情報取得加算（再診）（医学管理等）,1点,80,80点
医学管理,保険,医療情報取得加算（初診）（医学管理等）,1点,294,294点
医学管理,保険,医療ＤＸ推進体制整備加算１（医学管理等）,12点,294,3，528点
医学管理,保険,外来感染対策向上加算（医学管理等）,6点,447,2，682点
医学管理,保険,小児抗菌薬適正使用支援加算（小児科外来診療料）,80点,132,10，560点
医学管理,保険,小児科外来診療料（処方箋を交付）再診時,410点,352,144，320点
医学管理,保険,小児科外来診療料（処方箋を交付）初診時,604点,296,178，784点
医学管理,保険,抗菌薬適正使用体制加算（医学管理等）,5点,447,2，235点
医学管理,保険,特定疾患療養管理料（診療所）,225点,1,225点
医学管理,保険,発熱患者等対応加算（医学管理等）,20点,257,5，140点
医学管理,保険,診療情報提供料（１）,250点,27,6，750点
医学管理,自費,診療情報提供料（１）,250点,1,250点
医学管理,保険,連携強化加算（医学管理等）,3点,447,1，341点
医学管理,保険,難病外来指導管理料,270点,7,1，890点
医学管理,保険,高度難聴指導管理料（イ以外）,420点,12,5，040点
在宅,保険,在宅持続陽圧呼吸療法指導管理料２,250点,71,17，750点
在宅,保険,在宅持続陽圧呼吸療法材料加算,100点,74,7，400点
在宅,保険,在宅持続陽圧呼吸療法用治療器加算（ＣＰＡＰを使用）,960点,74,71，040点
在宅,保険,在宅自己注射指導管理料（１以外）（月２７回以下）,650点,3,1，950点
投薬,保険,一般名処方加算１（処方箋料）,10点,787,7，870点
投薬,自費,一般名処方加算１（処方箋料）,10点,1,10点
投薬,保険,一般名処方加算２（処方箋料）,8点,420,3，360点
投薬,自費,一般名処方加算２（処方箋料）,8点,1,8点
投薬,保険,処方箋料（リフィル以外・その他）,60点,1907,114，420点
投薬,自費,処方箋料（リフィル以外・その他）,60点,5,300点
投薬,保険,処方箋料（リフィル以外・７種類以上内服薬）,32点,1,32点
投薬,保険,特定疾患処方管理加算（処方箋料）,56点,5,280点
注射,保険,点滴注射（その他）（入院外）,53点,12,636点
注射,保険,皮内、皮下及び筋肉内注射,25点,2,50点
処置,保険,副鼻腔洗浄（その他）（片）,25点,32,800点
処置,保険,副鼻腔自然口開大処置,25点,1072,26，800点
処置,自費,副鼻腔自然口開大処置,25点,2,50点
処置,保険,口腔、咽頭処置,16点,2,32点
処置,保険,扁桃処置,40点,4,160点
処置,保険,耳処置,27点,244,6，588点
処置,保険,耳垢栓塞除去（複雑）（両）,160点,39,6，240点
処置,保険,耳垢栓塞除去（複雑）（片）,90点,41,3，690点
処置,保険,耳管処置１（片）,36点,11,396点
処置,保険,膿腫穿刺,80点,1,80点
処置,保険,血腫穿刺,80点,2,160点
処置,保険,超音波ネブライザ,24点,796,19，104点
処置,自費,超音波ネブライザ,24点,1,24点
処置,保険,鼓室処置（片）,62点,11,682点
処置,保険,鼻処置,16点,1096,17，536点
処置,自費,鼻処置,16点,2,32点
処置,保険,鼻出血止血法,240点,2,480点
手術,保険,イオントフォレーゼ加算,45点,6,270点
手術,保険,下甲介粘膜レーザー焼灼術（両側）,2，910点,1,2，910点
手術,保険,咽頭異物摘出術（簡単）,500点,4,2，000点
手術,保険,咽頭異物摘出術（複雑）,2，100点,2,4，200点
手術,保険,外耳道異物除去術（単純）,260点,4,1，040点
手術,保険,皮膚切開術（長径１０ｃｍ未満）,640点,2,1，280点
手術,保険,鼓膜切開術,830点,3,2，490点
手術,保険,鼓膜（排液、換気）チューブ挿入術,2，670点,3,8，010点
手術,保険,鼻腔粘膜焼灼術,1，080点,14,15，120点
検査,保険,γ－ＧＴ,11点,4,44点
検査,保険,カリウム,11点,4,44点
検査,保険,クレアチニン,11点,4,44点
検査,保険,グルコース,11点,4,44点
検査,保険,グロブリンクラス別ウイルス抗体価（ムンプス）,200点,1,200点
検査,保険,グロブリンクラス別ウイルス抗体価（ＥＢ）,200点,1,200点
検査,保険,サイログロブリン,128点,1,128点
検査,保険,チンパノメトリー,340点,25,8，500点
検査,保険,ナトリウム及びクロール,11点,4,44点
検査,保険,パワー・ベクトル分析加算（平衡機能検査）,200点,5,1，000点
検査,保険,ビタミンＢ１２,136点,1,136点
検査,保険,ヘルペスウイルス抗体価（定性・半定量・定量）,79点,1,79点
検査,保険,免疫学的検査判断料,144点,107,15，408点
検査,自費,免疫学的検査判断料,144点,1,144点
検査,保険,平衡機能検査（標準検査）,20点,81,1，620点
検査,自費,平衡機能検査（標準検査）,20点,1,20点
検査,保険,平衡機能検査（赤外線ＣＣＤカメラ等）,300点,65,19，500点
検査,自費,平衡機能検査（赤外線ＣＣＤカメラ等）,300点,1,300点
検査,保険,平衡機能検査（重心動揺計）,250点,5,1，250点
検査,保険,微生物学的検査判断料,150点,27,4，050点
検査,保険,末梢血液一般検査,21点,5,105点
検査,保険,末梢血液像（自動機械法）,15点,3,45点
検査,保険,検査逓減,-10％,28,-1，680点
検査,保険,標準純音聴力検査,350点,200,70，000点
検査,保険,水痘・帯状疱疹ウイルス抗体価（定性・半定量・定量）,79点,1,79点
検査,保険,特異的ＩｇＥ半定量・定量,110点,1185,38，830点
検査,保険,生化学的検査（１）判断料,144点,5,720点
検査,保険,生化学的検査（２）判断料,144点,1,144点
検査,保険,簡易聴力検査（気導純音聴力）,110点,51,5，610点
検査,保険,細菌培養同定検査（その他）,180点,26,4，680点
検査,保険,細菌培養同定検査（口腔）,180点,1,180点
検査,保険,細菌薬剤感受性検査（１菌種）,185点,13,2，405点
検査,保険,細菌薬剤感受性検査（２菌種）,240点,7,1，680点
検査,保険,細菌薬剤感受性検査（３菌種以上）,310点,1,310点
検査,保険,終夜睡眠ポリグラフィー（携帯用装置使用）,720点,5,3，600点
検査,保険,脳波検査判断料２,180点,5,900点
検査,保険,血液学的検査判断料,125点,5,625点
検査,保険,超音波検査（断層撮影法）（その他）,350点,19,6，650点
検査,保険,静脈性嗅覚検査,45点,1,45点
検査,保険,非特異的ＩｇＥ定量,100点,28,2，800点
検査,保険,鼻腔・咽頭拭い液採取,25点,76,1，900点
検査,自費,鼻腔・咽頭拭い液採取,25点,1,25点
検査,保険,Ａ群β溶連菌迅速試験定性,121点,1,121点
検査,保険,ＡＬＰ,11点,4,44点
検査,保険,ＡＬＴ,17点,4,68点
検査,保険,ＡＳＴ,17点,4,68点
検査,保険,Ａｌｂ（ＢＣＰ改良法・ＢＣＧ法）,11点,4,44点
検査,保険,Ａｍｙ,11点,4,44点
検査,保険,Ｂ－Ｃ,6点,1,6点
検査,保険,Ｂ－Ｖ,40点,32,1，280点
検査,保険,ＢＩＬ／総,11点,4,44点
検査,保険,ＢＵＮ,11点,4,44点
検査,保険,ＣＫ,11点,1,11点
検査,保険,ＣＲＰ,16点,4,64点
検査,保険,ＣｈＥ,11点,4,44点
検査,保険,Ｃｕ,23点,1,23点
検査,保険,ＥＦ－喉頭,600点,95,57，000点
検査,自費,ＥＦ－喉頭,600点,1,600点
検査,保険,ＥＦ－嗅裂・鼻咽腔・副鼻腔,600点,253,151，800点
検査,自費,ＥＦ－嗅裂・鼻咽腔・副鼻腔,600点,1,600点
検査,保険,ＦＴ３,121点,1,121点
検査,保険,ＦＴ４,121点,1,121点
検査,保険,Ｆｅ,11点,1,11点
検査,保険,ＨＢｃ抗体半定量・定量,130点,1,130点
検査,保険,ＨＢｓ抗体,88点,1,88点
検査,保険,ＨＢｓ抗原,88点,1,88点
検査,保険,ＨｂＡ１ｃ,49点,1,49点
検査,保険,ＬＤ,11点,4,44点
検査,保険,Ｓ－Ｍ,67点,27,1，809点
検査,保険,ＳＡＲＳ－ＣｏＶ－２・インフルエンザウイルス抗原同時検出定性,225点,75,16，875点
検査,自費,ＳＡＲＳ－ＣｏＶ－２・インフルエンザウイルス抗原同時検出定性,225点,1,225点
検査,保険,ＴＰ,11点,4,44点
検査,保険,ＴＳＨ,98点,1,98点
検査,保険,ＵＡ,11点,4,44点
検査,保険,Ｚｎ,132点,1,132点
画像,保険,コンピューター断層診断,450点,20,9，000点
画像,保険,電子画像管理加算（コンピューター断層診断料）,120点,20,2，400点
画像,保険,ＣＴ撮影（イ、ロ又はハ以外）,560点,20,11，200点
病理診断・その他,保険,外来・在宅ベースアップ評価料（１）１（初診時）,6点,1472,8，832点
病理診断・その他,自費,外来・在宅ベースアップ評価料（１）１（初診時）,6点,4,24点
病理診断・その他,保険,外来・在宅ベースアップ評価料（１）２（再診時等）,2点,1618,3，236点
病理診断・その他,自費,外来・在宅ベースアップ評価料（１）２（再診時等）,2点,1,2点
保険外費用,自費,入院・手術・通院等証明書3000円,3，000円,1,3，000円
保険外費用,自費,労働者災害補償保険様式第8号,2，000円,1,2，000円
保険外費用,自費,医療補助金請求書,500円,2,1，000円
保険外費用,自費,様式第７号　労働者災害補償保険,1，000円,1,1，000円
保険外費用,自費,血液型,2，500円,1,2，500円
保険外費用,保険,診察券代100円,100円,11,1，100円
保険外費用,保険,診断書（普通）1000円,1，000円,3,3，000円
保険外費用,自費,診断書（普通）1000円,1，000円,1,1，000円
保険外費用,自費,身体障害者診断書・意見書3000円,3，000円,1,3，000円
保険外費用,自費,難聴高齢者補聴器意見書,3，000円,4,12，000円
合計,合　計,点数合計,,,1，723，229点
,,金額合計,,,29，600円
