診療区分,保険種別,診 療 行 為 名 称,点数単価 (点),回数,総点数 (点)
保険外費用,自費,インフル￥1200,1，200円,14,16，800円
保険外費用,自費,インフル￥1500,1，500円,4,6，000円
保険外費用,自費,インフル￥2000,2，000円,3,6，000円
保険外費用,自費,インフル￥2500,2，500円,3,7，500円
保険外費用,自費,インフル￥3000,3，000円,146,438，000円
保険外費用,自費,インフル￥3100,3，100円,3,9，300円
保険外費用,自費,インフル￥4000,4，000円,123,492，000円
保険外費用,自費,インフル￥4100,4，100円,11,45，100円
保険外費用,自費,インフル￥500,500円,1,500円
保険外費用,自費,インフル￥5000,5，000円,1,5，000円
保険外費用,自費,インフル￥6000,6，000円,4,24，000円
保険外費用,自費,インフル￥7000,7，000円,2,14，000円
保険外費用,自費,インフル￥8000,8，000円,12,96，000円
保険外費用,自費,インフル￥8100,8，100円,2,16，200円
保険外費用,自費,コロナ￥4600,4，600円,10,46，000円
保険外費用,自費,フルミスト￥8000,8，000円,3,24，000円
保険外費用,自費,労働者災害補償保険様式第8号,2，000円,1,2，000円
保険外費用,自費,様式第７号　労働者災害補償保険,1，000円,1,1，000円
保険外費用,自費,血液型,2，500円,1,2，500円
保険外費用,保険,診察券代100円,100円,21,2，100円
保険外費用,保険,診断書（普通）1000円,1，000円,9,9，000円
保険外費用,自費,診断書（普通）1000円,1，000円,2,2，000円
保険外費用,保険,診断書（精密）3000円,3，000円,1,3，000円
保険外費用,自費,難聴高齢者補聴器意見書,3，000円,10,30，000円
合計,合　計,点数合計,,,2，109，867点
,,金額合計,,,1，318，000円
