診療区分,保険種別,診 療 行 為 名 称,点数単価 (点),回数,総点数 (点)
医学管理,保険,サーベイランス強化加算（医学管理等）,1点,482,482点
医学管理,保険,乳幼児夜間加算（小児科再診）（小児科外来診療料）,65点,31,2，015点
医学管理,保険,乳幼児夜間加算（小児科初診）（小児科外来診療料）,85点,26,2，210点
医学管理,保険,傷病手当金意見書交付料,100点,2,200点
医学管理,保険,医療情報取得加算（再診）（医学管理等）,1点,106,106点
医学管理,保険,医療情報取得加算（初診）（医学管理等）,1点,305,305点
医学管理,保険,医療ＤＸ推進体制整備加算１（医学管理等）,12点,307,3，684点
医学管理,保険,外来感染対策向上加算（医学管理等）,6点,482,2，892点
医学管理,保険,小児抗菌薬適正使用支援加算（小児科外来診療料）,80点,161,12，880点
医学管理,保険,小児科外来診療料（処方箋を交付）再診時,410点,426,174，660点
医学管理,保険,小児科外来診療料（処方箋を交付）初診時,604点,307,185，428点
医学管理,保険,抗菌薬適正使用体制加算（医学管理等）,5点,482,2，410点
医学管理,保険,特定疾患療養管理料（診療所）,225点,3,675点
医学管理,保険,発熱患者等対応加算（医学管理等）,20点,287,5，740点
医学管理,保険,診療情報提供料（１）,250点,42,10，500点
医学管理,保険,連携強化加算（医学管理等）,3点,482,1，446点
医学管理,保険,難病外来指導管理料,270点,6,1，620点
医学管理,保険,高度難聴指導管理料（イ以外）,420点,13,5，460点
在宅,保険,在宅持続陽圧呼吸療法指導管理料２,250点,70,17，500点
在宅,保険,在宅持続陽圧呼吸療法材料加算,100点,73,7，300点
在宅,保険,在宅持続陽圧呼吸療法用治療器加算（ＣＰＡＰを使用）,960点,73,70，080点
在宅,保険,在宅自己注射指導管理料（１以外）（月２７回以下）,650点,3,1，950点
投薬,保険,一般名処方加算１（処方箋料）,10点,824,8，240点
投薬,自費,一般名処方加算１（処方箋料）,10点,1,10点
投薬,保険,一般名処方加算２（処方箋料）,8点,476,3，808点
投薬,自費,一般名処方加算２（処方箋料）,8点,2,16点
投薬,保険,処方箋料（リフィル以外・その他）,60点,2076,124，560点
投薬,自費,処方箋料（リフィル以外・その他）,60点,4,240点
投薬,保険,特定疾患処方管理加算（処方箋料）,56点,7,392点
注射,保険,点滴注射（その他）（入院外）,53点,9,477点
処置,保険,副鼻腔洗浄（その他）（片）,25点,82,2，050点
処置,保険,副鼻腔自然口開大処置,25点,1246,31，150点
処置,自費,副鼻腔自然口開大処置,25点,2,50点
処置,保険,扁桃処置,40点,8,320点
処置,保険,耳処置,27点,320,8，640点
処置,自費,耳処置,27点,1,27点
処置,保険,耳垢栓塞除去（複雑）（両）,160点,40,6，400点
処置,保険,耳垢栓塞除去（複雑）（片）,90点,33,2，970点
処置,自費,耳垢栓塞除去（複雑）（片）,90点,1,90点
処置,保険,耳管処置１（片）,36点,10,360点
処置,保険,超音波ネブライザ,24点,982,23，568点
処置,保険,鼓室処置（片）,62点,22,1，364点
処置,保険,鼻処置,16点,1249,19，984点
処置,自費,鼻処置,16点,2,32点
処置,保険,鼻出血止血法,240点,3,720点
手術,保険,イオントフォレーゼ加算,45点,19,855点
手術,保険,下甲介粘膜レーザー焼灼術（両側）,2，910点,4,11，640点
手術,保険,咽頭異物摘出術（簡単）,500点,4,2，000点
手術,保険,外耳道異物除去術（単純）,260点,4,1，040点
手術,保険,鼓膜切開術,830点,16,13，280点
手術,保険,鼓膜（排液、換気）チューブ挿入術,2，670点,3,8，010点
手術,保険,鼻腔粘膜焼灼術,1，080点,7,7，560点
検査,保険,γ－ＧＴ,11点,4,44点
検査,保険,カリウム,11点,4,44点
検査,保険,クレアチニン,11点,4,44点
検査,保険,グルコース,11点,4,44点
検査,保険,サイログロブリン,128点,1,128点
検査,保険,チンパノメトリー,340点,29,9，860点
検査,保険,ナトリウム及びクロール,11点,4,44点
検査,保険,パワー・ベクトル分析加算（平衡機能検査）,200点,1,200点
検査,保険,ビタミンＢ１２,136点,2,272点
検査,保険,免疫学的検査判断料,144点,90,12，960点
検査,自費,免疫学的検査判断料,144点,1,144点
検査,保険,平衡機能検査（標準検査）,20点,100,2，000点
検査,自費,平衡機能検査（標準検査）,20点,2,40点
検査,保険,平衡機能検査（赤外線ＣＣＤカメラ等）,300点,86,25，800点
検査,自費,平衡機能検査（赤外線ＣＣＤカメラ等）,300点,2,600点
検査,保険,平衡機能検査（重心動揺計）,250点,1,250点
検査,保険,微生物学的検査判断料,150点,24,3，600点
検査,保険,末梢血液一般検査,21点,7,147点
検査,保険,末梢血液像（自動機械法）,15点,4,60点
検査,保険,検査逓減,-10％,41,-2，460点
検査,保険,標準純音聴力検査,350点,218,76，300点
検査,保険,特異的ＩｇＥ半定量・定量,110点,1340,45，320点
検査,保険,生化学的検査（１）判断料,144点,6,864点
検査,保険,生化学的検査（２）判断料,144点,1,144点
検査,保険,簡易聴力検査（気導純音聴力）,110点,67,7，370点
検査,保険,細菌培養同定検査（その他）,180点,24,4，320点
検査,保険,細菌薬剤感受性検査（１菌種）,185点,17,3，145点
検査,保険,細菌薬剤感受性検査（２菌種）,240点,2,480点
検査,保険,細菌薬剤感受性検査（３菌種以上）,310点,1,310点
検査,保険,終夜睡眠ポリグラフィー（携帯用装置使用）,720点,5,3，600点
検査,保険,脳波検査判断料２,180点,5,900点
検査,保険,血液学的検査判断料,125点,7,875点
検査,保険,超音波検査（断層撮影法）（その他）,350点,19,6，650点
検査,保険,静脈性嗅覚検査,45点,4,180点
検査,保険,非特異的ＩｇＥ定量,100点,31,3，100点
検査,保険,鼻腔・咽頭拭い液採取,25点,53,1，325点
検査,自費,鼻腔・咽頭拭い液採取,25点,1,25点
検査,保険,Ａ群β溶連菌迅速試験定性,121点,3,363点
検査,保険,ＡＬＰ,11点,4,44点
検査,保険,ＡＬＴ,17点,4,68点
検査,保険,ＡＳＴ,17点,4,68点
検査,保険,Ａｌｂ（ＢＣＰ改良法・ＢＣＧ法）,11点,4,44点
検査,保険,Ａｍｙ,11点,4,44点
検査,保険,Ｂ－Ｃ,6点,3,18点
検査,保険,Ｂ－Ｖ,40点,37,1，480点
検査,保険,ＢＩＬ／総,11点,4,44点
検査,保険,ＢＵＮ,11点,4,44点
検査,保険,ＣＲＰ,16点,3,48点
検査,保険,ＣｈＥ,11点,4,44点
検査,保険,Ｃｕ,23点,2,46点
検査,保険,ＥＦ－中耳,240点,2,480点
検査,保険,ＥＦ－喉頭,600点,109,65，400点
検査,自費,ＥＦ－喉頭,600点,1,600点
検査,保険,ＥＦ－嗅裂・鼻咽腔・副鼻腔,600点,303,181，800点
検査,保険,ＦＴ３,121点,1,121点
検査,保険,ＦＴ４,121点,1,121点
検査,保険,Ｆｅ,11点,2,22点
検査,保険,ＨＢｃ抗体半定量・定量,130点,2,260点
検査,保険,ＨＢｓ抗体,88点,2,176点
検査,保険,ＨＢｓ抗原,88点,2,176点
検査,保険,ＨｂＡ１ｃ,49点,2,98点
検査,保険,ＬＤ,11点,4,44点
検査,保険,Ｓ－Ｍ,67点,24,1，608点
検査,保険,ＳＡＲＳ－ＣｏＶ－２・インフルエンザウイルス抗原同時検出定性,225点,49,11，025点
検査,自費,ＳＡＲＳ－ＣｏＶ－２・インフルエンザウイルス抗原同時検出定性,225点,1,225点
検査,保険,ＳＡＲＳ－ＣｏＶ－２抗原定性,150点,2,300点
検査,保険,ＴＰ,11点,4,44点
検査,保険,ＴＳＨ,98点,1,98点
検査,保険,ＵＡ,11点,4,44点
検査,保険,Ｚｎ,132点,2,264点
画像,保険,コンピューター断層診断,450点,26,11，700点
画像,保険,単純撮影（イ）の写真診断,85点,1,85点
画像,保険,単純撮影（デジタル撮影）,68点,1,68点
画像,保険,電子画像管理加算（コンピューター断層診断料）,120点,26,3，120点
画像,保険,電子画像管理加算（単純撮影）,57点,1,57点
画像,保険,ＣＴ撮影（イ、ロ又はハ以外）,560点,26,14，560点
病理診断・その他,保険,外来・在宅ベースアップ評価料（１）１（初診時）,6点,1592,9，552点
病理診断・その他,自費,外来・在宅ベースアップ評価料（１）１（初診時）,6点,3,18点
病理診断・その他,保険,外来・在宅ベースアップ評価料（１）２（再診時等）,2点,1824,3，648点
病理診断・その他,自費,外来・在宅ベースアップ評価料（１）２（再診時等）,2点,2,4点
保険外費用,自費,労働者災害補償保険様式第8号,2，000円,1,2，000円
保険外費用,自費,好酸球性副鼻腔炎の臨床調査個人票,1，100円,1,1，100円
保険外費用,自費,帯状疱疹ワクチン,6，500円,2,13，000円
保険外費用,自費,様式第７号　労働者災害補償保険,1，000円,1,1，000円
保険外費用,自費,補装具費支給意見書,3，000円,1,3，000円
保険外費用,保険,診察券代100円,100円,25,2，500円
保険外費用,保険,診断書（普通）1000円,1，000円,6,6，000円
保険外費用,自費,難聴高齢者補聴器意見書,3，000円,5,15，000円
合計,合　計,点数合計,,,1，905，644点
,,金額合計,,,43，600円
