診療区分,保険種別,診 療 行 為 名 称,点数単価 (点),回数,総点数 (点)
処置,保険,耳管処置１（片）,36点,4,144点
処置,保険,超音波ネブライザ,24点,453,10，872点
処置,保険,鼓室処置（片）,55点,23,1，265点
処置,保険,鼻処置,16点,602,9，632点
処置,自費,鼻処置,16点,1,16点
処置,保険,鼻出血止血法,240点,1,240点
手術,保険,イオントフォレーゼ加算,45点,3,135点
手術,保険,咽頭異物摘出術（簡単）,500点,6,3，000点
手術,保険,外耳道異物除去術（単純）,260点,3,780点
手術,保険,鼓膜切開術,830点,2,1，660点
手術,保険,鼓膜（排液、換気）チューブ挿入術,2，670点,1,2，670点
手術,保険,鼻腔粘膜焼灼術,1，080点,7,7，560点
検査,保険,γ－ＧＴ,11点,2,22点
検査,保険,アデノウイルス抗原定性（糞便を除く。）,184点,1,184点
検査,保険,カリウム,11点,2,22点
検査,保険,クレアチニン,11点,2,22点
検査,保険,グルコース,11点,2,22点
検査,保険,サイログロブリン,131点,1,131点
検査,保険,チンパノメトリー,340点,28,9，520点
検査,保険,ナトリウム及びクロール,11点,2,22点
検査,保険,パワー・ベクトル分析加算（平衡機能検査）,200点,27,5，400点
検査,保険,ビタミンＢ１２,140点,1,140点
検査,保険,免疫学的検査判断料,144点,175,25，200点
検査,自費,免疫学的検査判断料,144点,1,144点
検査,保険,平衡機能検査（標準検査）,20点,66,1，320点
検査,保険,平衡機能検査（赤外線ＣＣＤカメラ等）,300点,49,14，700点
検査,保険,平衡機能検査（重心動揺計）,250点,27,6，750点
検査,保険,微生物学的検査判断料,150点,28,4，200点
検査,保険,末梢血液一般検査,21点,3,63点
検査,保険,検査逓減,-10％,18,-1，080点
検査,保険,標準純音聴力検査,350点,144,50，400点
検査,保険,特異的ＩｇＥ半定量・定量,110点,274,12，980点
検査,保険,生化学的検査（１）判断料,144点,3,432点
検査,保険,生化学的検査（２）判断料,144点,1,144点
検査,保険,簡易聴力検査（気導純音聴力）,110点,67,7，370点
検査,保険,細菌培養同定検査（その他）,170点,16,2，720点
検査,保険,細菌薬剤感受性検査（１菌種）,180点,11,1，980点
検査,保険,細菌薬剤感受性検査（２菌種）,230点,4,920点
検査,保険,終夜睡眠ポリグラフィー（携帯用装置使用）,720点,8,5，760点
検査,保険,耳鳴検査,400点,6,2，400点
検査,保険,脳波検査判断料２,180点,8,1，440点
検査,保険,血液学的検査判断料,125点,3,375点
検査,保険,超音波検査（断層撮影法）（その他）,350点,15,5，250点
検査,保険,非特異的ＩｇＥ定量,100点,6,600点
検査,保険,鼻腔・咽頭拭い液採取,25点,142,3，550点
検査,自費,鼻腔・咽頭拭い液採取,25点,1,25点
検査,保険,Ａ群β溶連菌迅速試験定性,124点,1,124点
検査,保険,ＡＬＰ,11点,2,22点
検査,保険,ＡＬＴ,17点,2,34点
検査,保険,ＡＳＴ,17点,2,34点
検査,保険,Ａｌｂ（ＢＣＰ改良法・ＢＣＧ法）,11点,2,22点
検査,保険,Ａｍｙ,11点,2,22点
検査,保険,Ｂ－Ｃ,6点,5,30点
検査,保険,Ｂ－Ｖ,37点,9,333点
検査,保険,ＢＩＬ／総,11点,2,22点
検査,保険,ＢＵＮ,11点,2,22点
検査,保険,ＣｈＥ,11点,2,22点
検査,保険,Ｃｕ,23点,1,23点
検査,保険,ＥＦ－喉頭,600点,57,34，200点
検査,保険,ＥＦ－嗅裂・鼻咽腔・副鼻腔,600点,113,67，800点
検査,保険,ＦＴ３,124点,1,124点
検査,保険,ＦＴ４,124点,1,124点
検査,保険,Ｆｅ,11点,1,11点
検査,保険,ＨＢｃ抗体半定量・定量,133点,1,133点
検査,保険,ＨＢｓ抗体,88点,1,88点
検査,保険,ＨＢｓ抗原,88点,1,88点
検査,保険,ＨｂＡ１ｃ,49点,1,49点
検査,保険,ＬＤ,11点,2,22点
検査,保険,Ｓ－Ｍ,64点,16,1，024点
検査,保険,ＳＡＲＳ－ＣｏＶ－２抗原検出（定性）,300点,166,49，800点
検査,自費,ＳＡＲＳ－ＣｏＶ－２抗原検出（定性）,300点,1,300点
検査,保険,ＳＡＲＳ－ＣｏＶ－２核酸検出（検査委託以外）,700点,12,8，400点
検査,保険,ＴＰ,11点,2,22点
検査,保険,ＴＳＨ,101点,1,101点
検査,保険,ＵＡ,11点,2,22点
検査,保険,Ｚｎ,136点,1,136点
画像,保険,コンピューター断層診断,450点,4,1，800点
画像,保険,他医撮影のコンピューター断層診断,450点,1,450点
画像,保険,単純撮影（イ）の写真診断,85点,2,128点
画像,保険,単純撮影（デジタル撮影）,68点,2,102点
画像,保険,電子画像管理加算（コンピューター断層診断料）,120点,4,480点
画像,保険,電子画像管理加算（単純撮影）,57点,1,57点
画像,保険,ＣＴ撮影（イ、ロ又はハ以外）,560点,4,2，240点
病理診断・その他,保険,乳幼児加算（救急医療管理加算・臨時的取扱）（外来診療・往診等）,400点,7,2，800点
病理診断・その他,保険,小児加算（救急医療管理加算・臨時的取扱）（外来診療・往診等）,200点,11,2，200点
病理診断・その他,保険,救急医療管理加算１（診療報酬上臨時的取扱）（ＣＯＶ・外来診療）,950点,94,89，300点
保険外費用,自費,会計0円,0円,1,0円
保険外費用,自費,好酸球性副鼻腔炎の臨床調査個人票,1，100円,2,2，200円
保険外費用,保険,診察券代100円,100円,3,300円
保険外費用,保険,診断書（普通）1000円,1，000円,8,8，000円
合計,合　計,点数合計,,,1，468，267点
,,金額合計,,,10，500円
