診療区分,保険種別,診 療 行 為 名 称,点数単価 (点),回数,総点数 (点)
投薬,保険,処方箋料（リフィル以外・７種類以上内服薬）,40点,1,40点
投薬,保険,特定疾患処方管理加算２（処方箋料）,66点,1,66点
注射,保険,点滴注射（その他）（入院外）,50点,7,350点
注射,保険,皮内、皮下及び筋肉内注射,22点,4,88点
処置,保険,副鼻腔洗浄（その他）（片）,25点,76,1，900点
処置,保険,副鼻腔自然口開大処置,25点,1712,42，800点
処置,自費,副鼻腔自然口開大処置,25点,1,25点
処置,保険,口腔、咽頭処置,16点,1,16点
処置,保険,扁桃処置,40点,1,40点
処置,保険,耳処置,27点,328,8，856点
処置,保険,耳垢栓塞除去（複雑）（両）,180点,25,4，500点
処置,保険,耳垢栓塞除去（複雑）（片）,100点,22,2，200点
処置,保険,耳管処置１（片）,36点,12,432点
処置,保険,超音波ネブライザ,24点,816,19，584点
処置,自費,超音波ネブライザ,24点,1,24点
処置,保険,鼓室処置（片）,55点,14,770点
処置,保険,鼻処置,16点,1717,27，472点
処置,自費,鼻処置,16点,1,16点
処置,保険,鼻出血止血法,240点,2,480点
手術,保険,イオントフォレーゼ加算,45点,10,450点
手術,保険,下甲介粘膜レーザー焼灼術（両側）,2，910点,2,5，820点
手術,保険,咽頭異物摘出術（簡単）,500点,1,500点
手術,保険,鼓膜切開術,830点,9,7，470点
手術,保険,鼓膜（排液、換気）チューブ挿入術,2，670点,1,2，670点
手術,保険,鼻腔粘膜焼灼術,1，080点,9,9，720点
検査,保険,γ－ＧＴ,11点,1,11点
検査,保険,アデノウイルス抗原定性（糞便を除く。）,184点,1,184点
検査,保険,カリウム,11点,1,11点
検査,保険,クレアチニン,11点,1,11点
検査,保険,グルコース,11点,1,11点
検査,保険,チンパノメトリー,340点,18,6，120点
検査,保険,ナトリウム及びクロール,11点,1,11点
検査,保険,パワー・ベクトル分析加算（平衡機能検査）,200点,2,400点
検査,保険,ビタミンＢ１２,140点,1,140点
検査,保険,ヘルペスウイルス抗体価（定性・半定量・定量）,79点,1,79点
検査,保険,免疫学的検査判断料,144点,245,35，280点
検査,自費,免疫学的検査判断料,144点,1,144点
検査,保険,平衡機能検査（標準検査）,20点,76,1，520点
検査,保険,平衡機能検査（赤外線ＣＣＤカメラ等）,300点,57,17，100点
検査,保険,平衡機能検査（重心動揺計）,250点,2,500点
検査,保険,微生物学的検査判断料,150点,15,2，250点
検査,保険,末梢血液一般検査,21点,2,42点
検査,保険,末梢血液像（自動機械法）,15点,1,15点
検査,保険,検査逓減,-10％,17,-995点
検査,保険,標準純音聴力検査,350点,135,47，250点
検査,保険,水痘・帯状疱疹ウイルス抗体価（定性・半定量・定量）,79点,1,79点
検査,保険,特異的ＩｇＥ半定量・定量,110点,823,36，190点
検査,保険,生化学的検査（１）判断料,144点,2,288点
検査,保険,簡易聴力検査（気導純音聴力）,110点,65,7，150点
検査,保険,細菌培養同定検査（その他）,170点,15,2，550点
検査,保険,細菌薬剤感受性検査（１菌種）,180点,10,1，800点
検査,保険,細菌薬剤感受性検査（２菌種）,230点,2,460点
検査,保険,終夜睡眠ポリグラフィー（携帯用装置使用）,720点,10,7，200点
検査,保険,脳波検査判断料２,180点,10,1，800点
検査,保険,血液学的検査判断料,125点,2,250点
検査,保険,超音波検査（断層撮影法）（その他）,350点,23,8，050点
検査,保険,静脈性嗅覚検査,45点,3,135点
検査,保険,非特異的ＩｇＥ定量,100点,20,2，000点
検査,保険,鼻腔・咽頭拭い液採取,25点,195,4，875点
検査,自費,鼻腔・咽頭拭い液採取,25点,1,25点
検査,保険,Ａ群β溶連菌迅速試験定性,124点,12,1，488点
検査,保険,ＡＬＰ,11点,1,11点
検査,保険,ＡＬＴ,17点,1,17点
検査,保険,ＡＳＴ,17点,1,17点
検査,保険,Ａｌｂ（ＢＣＰ改良法・ＢＣＧ法）,11点,1,11点
検査,保険,Ａｍｙ,11点,1,11点
検査,保険,Ｂ－Ｃ,6点,9,54点
検査,保険,Ｂ－Ｖ,37点,22,814点
検査,保険,ＢＩＬ／総,11点,1,11点
検査,保険,ＢＵＮ,11点,1,11点
検査,保険,ＣＲＰ,16点,1,16点
検査,保険,ＣｈＥ,11点,1,11点
検査,保険,ＥＦ－喉頭,600点,56,33，600点
検査,保険,ＥＦ－嗅裂・鼻咽腔・副鼻腔,600点,180,108，000点
検査,保険,Ｆｅ,11点,1,11点
検査,保険,ＨｂＡ１ｃ,49点,1,49点
検査,保険,ＬＤ,11点,1,11点
検査,保険,Ｓ－Ｍ,64点,15,960点
検査,保険,ＳＡＲＳ－ＣｏＶ－２・インフルエンザウイルス抗原同時検出（定性）,420点,211,88，620点
検査,自費,ＳＡＲＳ－ＣｏＶ－２・インフルエンザウイルス抗原同時検出（定性）,420点,1,420点
検査,保険,ＳＡＲＳ－ＣｏＶ－２抗原検出（定性）,300点,1,300点
検査,保険,ＴＰ,11点,1,11点
検査,保険,ＵＡ,11点,1,11点
検査,保険,Ｚｎ,136点,1,136点
画像,保険,コンピューター断層診断,450点,15,6，750点
画像,保険,電子画像管理加算（コンピューター断層診断料）,120点,15,1，800点
画像,保険,ＣＴ撮影（イ、ロ又はハ以外）,560点,15,8，400点
保険外費用,自費,入院・手術・通院等証明書3000円,3，000円,1,3，000円
保険外費用,自費,帯状疱疹ワクチン,20，000円,1,20，000円
保険外費用,自費,帯状疱疹ワクチン,12，000円,1,12，000円
保険外費用,自費,帯状疱疹ワクチン,22，000円,1,22，000円
保険外費用,自費,血液型,2，500円,1,2，500円
保険外費用,自費,補装具費支給意見書,3，000円,1,3，000円
保険外費用,保険,診察券代100円,100円,11,1，100円
保険外費用,保険,診断書（普通）1000円,1，000円,11,11，000円
合計,合　計,点数合計,,,2，025，939点
,,金額合計,,,74，600円
