診療区分,保険種別,診 療 行 為 名 称,点数単価 (点),回数,総点数 (点)
医学管理,保険,診療情報提供料（１）,250点,29,7，250点
医学管理,保険,院内トリアージ実施料（特例）,300点,661,198，300点
医学管理,自費,院内トリアージ実施料（特例）,300点,1,300点
医学管理,保険,難病外来指導管理料,270点,1,270点
医学管理,保険,高度難聴指導管理料（イ以外）,420点,10,4，200点
在宅,保険,在宅持続陽圧呼吸療法指導管理料２,250点,30,7，500点
在宅,保険,在宅持続陽圧呼吸療法材料加算,100点,32,3，200点
在宅,保険,在宅持続陽圧呼吸療法用治療器加算（ＣＰＡＰを使用）,1，000点,32,32，000点
在宅,保険,在宅自己注射指導管理料（１以外）（月２７回以下）,650点,1,650点
投薬,保険,一般名処方加算１（処方箋料）（経過措置）,9点,997,8，973点
投薬,自費,一般名処方加算１（処方箋料）（経過措置）,9点,1,9点
投薬,保険,一般名処方加算２（処方箋料）（経過措置）,7点,408,2，856点
投薬,保険,処方箋料（リフィル以外・その他）,68点,1984,134，912点
投薬,自費,処方箋料（リフィル以外・その他）,68点,1,68点
投薬,保険,特定疾患処方管理加算２（処方箋料）,66点,1,66点
注射,保険,点滴注射（その他）（入院外）,50点,3,150点
注射,保険,皮内、皮下及び筋肉内注射,22点,2,44点
処置,保険,副鼻腔洗浄（その他）（片）,25点,174,4，350点
処置,保険,副鼻腔自然口開大処置,25点,1125,28，125点
処置,自費,副鼻腔自然口開大処置,25点,1,25点
処置,保険,口腔、咽頭処置,16点,1,16点
処置,保険,扁桃処置,40点,2,80点
処置,保険,耳処置,27点,298,8，046点
処置,保険,耳垢栓塞除去（複雑）（両）,180点,31,5，580点
処置,保険,耳垢栓塞除去（複雑）（片）,100点,13,1，300点
処置,保険,耳管処置１（片）,36点,8,288点
処置,保険,膿腫穿刺,80点,1,80点
処置,保険,超音波ネブライザ,24点,912,21，888点
処置,自費,超音波ネブライザ,24点,1,24点
処置,保険,鼓室処置（片）,55点,22,1，210点
処置,保険,鼻処置,16点,1091,17，456点
処置,自費,鼻処置,16点,1,16点
処置,保険,鼻出血止血法,240点,1,240点
手術,保険,イオントフォレーゼ加算,45点,10,450点
手術,保険,下甲介粘膜レーザー焼灼術（両側）,2，910点,1,2，910点
手術,保険,咽頭異物摘出術（簡単）,500点,3,1，500点
手術,保険,外耳道異物除去術（単純）,260点,4,1，040点
手術,保険,鼓膜切開術,830点,6,4，980点
手術,保険,鼓膜（排液、換気）チューブ挿入術,2，670点,4,10，680点
手術,保険,鼻腔粘膜焼灼術,1，080点,12,12，960点
検査,保険,γ－ＧＴ,11点,4,44点
検査,保険,アデノウイルス抗原定性（糞便を除く。）,184点,1,184点
検査,保険,カリウム,11点,4,44点
検査,保険,クレアチニン,11点,4,44点
検査,保険,グルコース,11点,4,44点
検査,保険,グロブリンクラス別ウイルス抗体価（ＥＢ）,206点,1,206点
検査,保険,チンパノメトリー,340点,29,9，860点
検査,保険,ナトリウム及びクロール,11点,4,44点
検査,保険,パワー・ベクトル分析加算（平衡機能検査）,200点,4,800点
検査,保険,ヘルペスウイルス抗体価（定性・半定量・定量）,79点,1,79点
検査,保険,免疫学的検査判断料,144点,244,35，136点
検査,保険,平衡機能検査（標準検査）,20点,90,1，800点
検査,保険,平衡機能検査（赤外線ＣＣＤカメラ等）,300点,57,17，100点
検査,保険,平衡機能検査（重心動揺計）,250点,4,1，000点
検査,保険,微生物学的検査判断料,150点,25,3，750点
検査,保険,抗ＳＳ－Ａ／Ｒｏ抗体定量,161点,1,161点
検査,保険,抗ＳＳ－Ｂ／Ｌａ抗体定量,158点,1,158点
検査,保険,末梢血液一般検査,21点,4,84点
検査,保険,末梢血液像（自動機械法）,15点,4,60点
検査,保険,検査逓減,-10％,33,-1，955点
検査,保険,標準純音聴力検査,350点,198,69，300点
検査,保険,水痘・帯状疱疹ウイルス抗体価（定性・半定量・定量）,79点,2,158点
検査,保険,特異的ＩｇＥ半定量・定量,110点,430,18，700点
検査,保険,生化学的検査（１）判断料,144点,4,576点
検査,保険,簡易聴力検査（気導純音聴力）,110点,113,12，430点
検査,保険,細菌培養同定検査（その他）,170点,25,4，250点
検査,保険,細菌薬剤感受性検査（１菌種）,180点,18,3，240点
検査,保険,細菌薬剤感受性検査（２菌種）,230点,1,230点
検査,保険,終夜睡眠ポリグラフィー（携帯用装置使用）,720点,5,3，600点
検査,保険,耳鳴検査,400点,1,400点
検査,保険,脳波検査判断料２,180点,5,900点
検査,保険,血液学的検査判断料,125点,4,500点
検査,保険,超音波検査（断層撮影法）（その他）,350点,21,7，350点
検査,保険,静脈性嗅覚検査,45点,10,450点
検査,保険,非特異的ＩｇＥ定量,100点,11,1，100点
検査,保険,鼻腔・咽頭拭い液採取,25点,193,4，825点
検査,保険,Ａ群β溶連菌迅速試験定性,124点,28,3，472点
検査,保険,ＡＬＰ,11点,4,44点
検査,保険,ＡＬＴ,17点,4,68点
検査,保険,ＡＳＴ,17点,4,68点
検査,保険,Ａｌｂ（ＢＣＰ改良法・ＢＣＧ法）,11点,4,44点
検査,保険,Ａｍｙ,11点,4,44点
検査,保険,Ｂ－Ｃ,6点,4,24点
検査,保険,Ｂ－Ｖ,37点,15,555点
検査,保険,ＢＩＬ／総,11点,4,44点
検査,保険,ＢＵＮ,11点,4,44点
検査,保険,ＣＲＰ,16点,4,64点
検査,保険,ＣｈＥ,11点,4,44点
検査,保険,ＥＦ－喉頭,600点,54,32，400点
検査,保険,ＥＦ－嗅裂・鼻咽腔・副鼻腔,600点,234,140，400点
検査,保険,ＨｂＡ１ｃ,49点,2,98点
検査,保険,ＬＤ,11点,4,44点
検査,保険,Ｓ－Ｍ,64点,25,1，600点
検査,保険,ＳＡＲＳ－ＣｏＶ－２・インフルエンザウイルス抗原同時検出（定性）,420点,206,86，520点
検査,保険,ＴＰ,11点,4,44点
検査,保険,ＵＡ,11点,4,44点
画像,保険,コンピューター断層診断,450点,39,17，550点
画像,保険,電子画像管理加算（コンピューター断層診断料）,120点,39,4，680点
画像,保険,ＣＴ撮影（イ、ロ又はハ以外）,560点,39,21，840点
保険外費用,自費,アプノモニター貸出代,5，500円,1,5，500円
保険外費用,自費,帯状疱疹ワクチン,12，000円,2,24，000円
保険外費用,自費,血液型,2，500円,1,2，500円
保険外費用,自費,補装具費支給意見書,3，000円,1,3，000円
保険外費用,保険,診察券代100円,100円,5,500円
保険外費用,保険,診断書（普通）1000円,1，000円,16,16，000円
保険外費用,自費,診断書（普通）1000円,1，000円,4,4，000円
合計,合　計,点数合計,,,1，910，907点
,,金額合計,,,55，500円
