診療区分,保険種別,診 療 行 為 名 称,点数単価 (点),回数,総点数 (点)
在宅,保険,在宅自己注射指導管理料（１以外）（月２７回以下）,650点,2,1，300点
投薬,保険,一般名処方加算１（処方箋料）,10点,843,8，430点
投薬,保険,一般名処方加算２（処方箋料）,8点,493,3，944点
投薬,自費,一般名処方加算２（処方箋料）,8点,1,8点
投薬,保険,処方箋料（リフィル以外・その他）,60点,2112,126，720点
投薬,自費,処方箋料（リフィル以外・その他）,60点,1,60点
投薬,保険,特定疾患処方管理加算（処方箋料）,56点,6,336点
注射,保険,点滴注射（その他）（入院外）,53点,9,477点
注射,保険,皮内、皮下及び筋肉内注射,25点,2,50点
処置,保険,副鼻腔手術後の処置（片）,45点,5,225点
処置,保険,副鼻腔洗浄（その他）（片）,25点,47,1，175点
処置,保険,副鼻腔自然口開大処置,25点,1168,29，200点
処置,保険,口腔、咽頭処置,16点,3,48点
処置,保険,扁桃処置,40点,4,160点
処置,保険,耳処置,27点,296,7，992点
処置,自費,耳処置,27点,1,27点
処置,保険,耳垢栓塞除去（複雑）（両）,160点,43,6，880点
処置,保険,耳垢栓塞除去（複雑）（片）,90点,27,2，430点
処置,保険,耳管処置１（片）,36点,13,468点
処置,保険,超音波ネブライザ,24点,847,20，328点
処置,保険,鼓室処置（片）,62点,12,744点
処置,保険,鼻処置,16点,1184,18，944点
処置,保険,鼻出血止血法,240点,7,1，680点
手術,保険,イオントフォレーゼ加算,45点,8,360点
手術,保険,下甲介粘膜レーザー焼灼術（両側）,2，910点,2,5，820点
手術,保険,咽頭異物摘出術（簡単）,500点,4,2，000点
手術,保険,外耳道異物除去術（単純）,260点,1,260点
手術,保険,鼓膜切開術,830点,7,5，810点
手術,保険,鼓膜（排液、換気）チューブ挿入術,2，670点,1,2，670点
手術,保険,鼻腔粘膜焼灼術,1，080点,6,6，480点
検査,保険,γ－ＧＴ,11点,3,33点
検査,保険,アデノウイルス抗原定性（糞便を除く。）,179点,2,358点
検査,保険,カリウム,11点,3,33点
検査,保険,クレアチニン,11点,3,33点
検査,保険,グルコース,11点,2,22点
検査,保険,チンパノメトリー,340点,17,5，780点
検査,保険,ナトリウム及びクロール,11点,3,33点
検査,保険,パワー・ベクトル分析加算（平衡機能検査）,200点,4,800点
検査,保険,ビタミンＢ１２,136点,2,272点
検査,保険,免疫学的検査判断料,144点,142,20，448点
検査,保険,平衡機能検査（標準検査）,20点,107,2，140点
検査,自費,平衡機能検査（標準検査）,20点,1,20点
検査,保険,平衡機能検査（赤外線ＣＣＤカメラ等）,300点,72,21，600点
検査,自費,平衡機能検査（赤外線ＣＣＤカメラ等）,300点,1,300点
検査,保険,平衡機能検査（重心動揺計）,250点,4,1，000点
検査,保険,微生物学的検査判断料,150点,35,5，250点
検査,保険,末梢血液一般検査,21点,5,105点
検査,保険,末梢血液像（自動機械法）,15点,2,30点
検査,保険,検査逓減,-10％,18,-1，080点
検査,保険,標準純音聴力検査,350点,243,85，050点
検査,保険,特異的ＩｇＥ半定量・定量,110点,878,29，700点
検査,保険,生化学的検査（１）判断料,144点,5,720点
検査,保険,簡易聴力検査（気導純音聴力）,110点,65,7，150点
検査,保険,細菌培養同定検査（その他）,180点,34,6，120点
検査,保険,細菌培養同定検査（気道）,180点,1,180点
検査,保険,細菌薬剤感受性検査（１菌種）,185点,21,3，885点
検査,保険,細菌薬剤感受性検査（２菌種）,240点,8,1，920点
検査,保険,細菌薬剤感受性検査（３菌種以上）,310点,2,620点
検査,保険,終夜睡眠ポリグラフィー（携帯用装置使用）,720点,8,5，760点
検査,保険,脳波検査判断料２,180点,8,1，440点
検査,保険,血液学的検査判断料,125点,5,625点
検査,保険,超音波検査（断層撮影法）（その他）,350点,18,6，300点
検査,保険,静脈性嗅覚検査,45点,1,45点
検査,保険,非特異的ＩｇＥ定量,100点,22,2，200点
検査,保険,鼻腔・咽頭拭い液採取,25点,122,3，050点
検査,保険,Ａ群β溶連菌迅速試験定性,121点,5,605点
検査,保険,ＡＬＰ,11点,3,33点
検査,保険,ＡＬＴ,17点,3,51点
検査,保険,ＡＳＴ,17点,3,51点
検査,保険,Ａｌｂ（ＢＣＰ改良法・ＢＣＧ法）,11点,3,33点
検査,保険,Ａｍｙ,11点,3,33点
検査,保険,Ｂ－Ｃ,6点,1,6点
検査,保険,Ｂ－Ｖ,40点,26,1，040点
検査,保険,ＢＩＬ／総,11点,3,33点
検査,保険,ＢＵＮ,11点,3,33点
検査,保険,ＣＲＰ,16点,1,16点
検査,保険,ＣｈＥ,11点,3,33点
検査,保険,Ｃｕ,23点,2,46点
検査,保険,ＥＦ－喉頭,600点,103,61，800点
検査,保険,ＥＦ－嗅裂・鼻咽腔・副鼻腔,600点,247,148，200点
検査,保険,Ｆｅ,11点,2,22点
検査,保険,ＨＢｃ抗体半定量・定量,130点,1,130点
検査,保険,ＨＢｓ抗体,88点,1,88点
検査,保険,ＨＢｓ抗原,88点,1,88点
検査,保険,ＨｂＡ１ｃ,49点,1,49点
検査,保険,ＬＤ,11点,3,33点
検査,保険,Ｓ－Ｍ,67点,35,2，345点
検査,保険,ＳＡＲＳ－ＣｏＶ－２・インフルエンザウイルス抗原同時検出定性,225点,116,26，100点
検査,保険,ＳＡＲＳ－ＣｏＶ－２抗原定性,150点,1,150点
検査,保険,ＴＰ,11点,3,33点
検査,保険,ＵＡ,11点,3,33点
検査,保険,Ｚｎ,132点,2,264点
画像,保険,コンピューター断層診断,450点,25,11，250点
画像,保険,電子画像管理加算（コンピューター断層診断料）,120点,25,3，000点
画像,保険,ＣＴ撮影（イ、ロ又はハ以外）,560点,25,14，000点
病理診断・その他,保険,外来・在宅ベースアップ評価料（１）１（初診時）,6点,1643,9，858点
病理診断・その他,自費,外来・在宅ベースアップ評価料（１）１（初診時）,6点,1,6点
病理診断・その他,保険,外来・在宅ベースアップ評価料（１）２（再診時等）,2点,1889,3，778点
病理診断・その他,自費,外来・在宅ベースアップ評価料（１）２（再診時等）,2点,1,2点
保険外費用,自費,労働者災害補償保険様式第8号,2，000円,1,2，000円
保険外費用,自費,帯状疱疹ワクチン,6，500円,1,6，500円
保険外費用,自費,様式第７号　労働者災害補償保険,1，000円,1,1，000円
保険外費用,自費,肺炎球菌ワクチン,2，000円,1,2，000円
保険外費用,保険,診察券代100円,100円,27,2，700円
保険外費用,保険,診断書（普通）1000円,1，000円,7,7，000円
保険外費用,自費,診断書（精密）3000円,3，000円,1,3，000円
保険外費用,自費,難聴高齢者補聴器意見書,3，000円,7,21，000円
合計,合　計,点数合計,,,1，910，871点
,,金額合計,,,45，200円
