診療区分,保険種別,診 療 行 為 名 称,点数単価 (点),回数,総点数 (点)
処置,保険,耳垢栓塞除去（複雑）（両）,180点,109,19，620点
処置,保険,耳垢栓塞除去（複雑）（片）,100点,34,3，400点
処置,保険,耳管処置１（片）,36点,8,288点
処置,保険,超音波ネブライザ,24点,386,9，264点
処置,保険,鼓室処置（片）,55点,16,880点
処置,保険,鼻処置,16点,640,10，240点
処置,保険,鼻出血止血法,240点,3,720点
手術,保険,イオントフォレーゼ加算,45点,3,135点
手術,保険,外耳道異物除去術（単純）,260点,6,1，560点
手術,保険,鼓膜切開術,830点,3,2，490点
手術,保険,鼻腔粘膜焼灼術,1，080点,14,15，120点
検査,保険,γ－ＧＴ,11点,4,44点
検査,保険,カリウム,11点,4,44点
検査,保険,クレアチニン,11点,4,44点
検査,保険,グルコース,11点,2,22点
検査,保険,チンパノメトリー,340点,34,11，560点
検査,保険,ナトリウム及びクロール,11点,4,44点
検査,保険,パワー・ベクトル分析加算（平衡機能検査）,200点,30,6，000点
検査,保険,ビタミンＢ１２,140点,1,140点
検査,保険,免疫学的検査判断料,144点,78,11，232点
検査,保険,平衡機能検査（標準検査）,20点,62,1，240点
検査,保険,平衡機能検査（赤外線ＣＣＤカメラ等）,300点,43,12，900点
検査,保険,平衡機能検査（重心動揺計）,250点,30,7，500点
検査,保険,微生物学的検査判断料,150点,9,1，350点
検査,保険,抗ＳＳ－Ａ／Ｒｏ抗体定量,161点,2,322点
検査,保険,抗ＳＳ－Ｂ／Ｌａ抗体定量,158点,2,316点
検査,保険,末梢血液一般検査,21点,5,105点
検査,保険,末梢血液像（自動機械法）,15点,2,30点
検査,保険,検査逓減,-10％,17,-995点
検査,保険,標準純音聴力検査,350点,152,53，200点
検査,保険,特異的ＩｇＥ半定量・定量,110点,1004,41，800点
検査,保険,生化学的検査（１）判断料,144点,5,720点
検査,保険,簡易聴力検査（気導純音聴力）,110点,66,7，260点
検査,保険,細菌培養同定検査（その他）,170点,7,1，190点
検査,保険,細菌薬剤感受性検査（１菌種）,180点,2,360点
検査,保険,細菌薬剤感受性検査（２菌種）,230点,2,460点
検査,保険,終夜睡眠ポリグラフィー（携帯用装置使用）,720点,10,7，200点
検査,保険,耳鳴検査,400点,2,800点
検査,保険,脳波検査判断料２,180点,10,1，800点
検査,保険,血液学的検査判断料,125点,5,625点
検査,保険,超音波検査（断層撮影法）（その他）,350点,20,7，000点
検査,保険,静脈性嗅覚検査,45点,6,270点
検査,保険,非特異的ＩｇＥ定量,100点,26,2，600点
検査,保険,鼻腔・咽頭拭い液採取,25点,27,675点
検査,保険,ＡＬＰ,11点,2,22点
検査,保険,ＡＬＴ,17点,4,68点
検査,保険,ＡＳＴ,17点,4,68点
検査,保険,Ａｌｂ（ＢＣＰ改良法・ＢＣＧ法）,11点,2,22点
検査,保険,Ａｍｙ,11点,4,44点
検査,保険,Ｂ－Ｃ,6点,6,36点
検査,保険,Ｂ－Ｖ,37点,31,1，147点
検査,保険,ＢＩＬ／総,11点,2,22点
検査,保険,ＢＵＮ,11点,4,44点
検査,保険,ＣＨ５０,38点,2,76点
検査,保険,ＣＲＰ,16点,2,32点
検査,保険,ＣｈＥ,11点,2,22点
検査,保険,ＥＦ－喉頭,600点,58,34，800点
検査,保険,ＥＦ－嗅裂・鼻咽腔・副鼻腔,600点,99,59，400点
検査,保険,ＨＢｃ抗体半定量・定量,133点,1,133点
検査,保険,ＨＢｓ抗体,88点,1,88点
検査,保険,ＨＢｓ抗原,88点,1,88点
検査,保険,ＬＤ,11点,2,22点
検査,保険,ＲＦ定量,30点,2,60点
検査,保険,Ｓ－Ｍ,64点,7,448点
検査,保険,ＳＡＲＳ－ＣｏＶ－２抗原検出（定性）,300点,43,12，900点
検査,保険,ＳＡＲＳ－ＣｏＶ－２核酸検出（検査委託以外）,700点,2,1，400点
検査,保険,ＴＰ,11点,4,44点
検査,保険,ＵＡ,11点,2,22点
検査,保険,Ｚｎ,136点,1,136点
画像,保険,コンピューター断層診断,450点,8,3，600点
画像,保険,単純撮影（イ）の写真診断,85点,1,85点
画像,保険,単純撮影（デジタル撮影）,68点,1,68点
画像,保険,電子画像管理加算（コンピューター断層診断料）,120点,8,960点
画像,保険,電子画像管理加算（単純撮影）,57点,1,57点
画像,保険,ＣＴ撮影（イ、ロ又はハ以外）,560点,8,4，480点
病理診断・その他,保険,救急医療管理加算１（診療報酬上臨時的取扱）（ＣＯＶ・外来診療）,950点,5,4，750点
保険外費用,自費,好酸球性副鼻腔炎の臨床調査個人票,1，100円,2,2，200円
保険外費用,自費,補装具費支給意見書,3，000円,1,3，000円
保険外費用,保険,診察券代100円,100円,3,300円
保険外費用,保険,診断書（普通）1000円,1，000円,1,1，000円
保険外費用,保険,診断書（精密）3000円,3，000円,1,3，000円
保険外費用,自費,診断書（精密）3000円,3，000円,1,3，000円
合計,合　計,点数合計,,,1，158，248点
,,金額合計,,,12，500円
