診療区分,保険種別,診 療 行 為 名 称,点数単価 (点),回数,総点数 (点)
処置,保険,耳垢栓塞除去（複雑）（両）,180点,21,3，780点
処置,自費,耳垢栓塞除去（複雑）（両）,180点,1,180点
処置,保険,耳垢栓塞除去（複雑）（片）,100点,21,2，100点
処置,保険,耳管処置１（片）,36点,6,216点
処置,保険,超音波ネブライザ,24点,281,6，744点
処置,保険,鼓室処置（片）,55点,21,1，155点
処置,保険,鼻処置,16点,515,8，240点
手術,保険,イオントフォレーゼ加算,45点,1,45点
手術,保険,下甲介粘膜レーザー焼灼術（両側）,2，910点,1,2，910点
手術,保険,咽頭異物摘出術（簡単）,500点,1,500点
手術,保険,外耳道異物除去術（単純）,260点,6,1，560点
手術,保険,鼓膜切開術,830点,1,830点
手術,保険,鼻腔粘膜焼灼術,1，080点,4,4，320点
検査,保険,γ－ＧＴ,11点,3,33点
検査,保険,インフルエンザウイルス抗原定性,136点,1,136点
検査,保険,カリウム,11点,3,33点
検査,保険,クレアチニン,11点,3,33点
検査,保険,グルコース,11点,2,22点
検査,保険,チンパノメトリー,340点,33,11，220点
検査,保険,ナトリウム及びクロール,11点,3,33点
検査,保険,パワー・ベクトル分析加算（平衡機能検査）,200点,14,2，800点
検査,保険,免疫学的検査判断料,144点,334,48，096点
検査,保険,平衡機能検査（標準検査）,20点,51,1，020点
検査,保険,平衡機能検査（赤外線ＣＣＤカメラ等）,300点,39,11，700点
検査,保険,平衡機能検査（重心動揺計）,250点,14,3，500点
検査,保険,微生物学的検査判断料,150点,28,4，200点
検査,保険,抗ＳＳ－Ａ／Ｒｏ抗体定量,161点,1,161点
検査,保険,抗ＳＳ－Ｂ／Ｌａ抗体定量,158点,1,158点
検査,保険,時間外加算（内視鏡検査）,40％,1,240点
検査,保険,末梢血液一般検査,21点,3,63点
検査,保険,末梢血液像（自動機械法）,15点,2,30点
検査,保険,検査逓減,-10％,15,-900点
検査,保険,標準純音聴力検査,350点,151,52，850点
検査,保険,特異的ＩｇＥ半定量・定量,110点,320,12，320点
検査,保険,生化学的検査（１）判断料,144点,3,432点
検査,保険,簡易聴力検査（気導純音聴力）,110点,72,7，920点
検査,保険,細菌培養同定検査（その他）,170点,17,2，890点
検査,保険,細菌薬剤感受性検査（１菌種）,180点,11,1，980点
検査,保険,細菌薬剤感受性検査（２菌種）,230点,5,1，150点
検査,保険,終夜睡眠ポリグラフィー（携帯用装置使用）,720点,6,4，320点
検査,保険,耳鳴検査,400点,4,1，600点
検査,保険,脳波検査判断料２,180点,6,1，080点
検査,保険,血液学的検査判断料,125点,3,375点
検査,保険,超音波検査（断層撮影法）（その他）,350点,9,3，150点
検査,保険,静脈性嗅覚検査,45点,8,360点
検査,保険,非特異的ＩｇＥ定量,100点,8,800点
検査,保険,鼻腔・咽頭拭い液採取,25点,290,7，250点
検査,保険,ＡＬＰ,11点,2,22点
検査,保険,ＡＬＴ,17点,3,51点
検査,保険,ＡＳＴ,17点,3,51点
検査,保険,Ａｌｂ（ＢＣＰ改良法・ＢＣＧ法）,11点,2,22点
検査,保険,Ａｍｙ,11点,3,33点
検査,保険,Ｂ－Ｃ,6点,1,6点
検査,保険,Ｂ－Ｖ,37点,11,407点
検査,保険,ＢＩＬ／総,11点,2,22点
検査,保険,ＢＵＮ,11点,3,33点
検査,保険,ＣＨ５０,38点,1,38点
検査,保険,ＣＲＰ,16点,2,32点
検査,保険,ＣｈＥ,11点,2,22点
検査,保険,ＥＦ－喉頭,600点,62,37，200点
検査,保険,ＥＦ－嗅裂・鼻咽腔・副鼻腔,600点,109,65，400点
検査,保険,ＨＢｃ抗体半定量・定量,133点,1,133点
検査,保険,ＨＢｓ抗体,88点,1,88点
検査,保険,ＨＢｓ抗原,88点,1,88点
検査,保険,ＨｂＡ１ｃ,49点,2,98点
検査,保険,ＬＤ,11点,2,22点
検査,保険,ＲＦ定量,30点,1,30点
検査,保険,Ｓ－Ｍ,64点,17,1，088点
検査,保険,ＳＡＲＳ－ＣｏＶ－２抗原検出（定性）,300点,336,100，800点
検査,保険,ＳＡＲＳ－ＣｏＶ－２核酸検出（検査委託以外）,700点,11,7，700点
検査,保険,ＴＰ,11点,3,33点
検査,保険,ＵＡ,11点,2,22点
画像,保険,コンピューター断層診断,450点,7,3，150点
画像,保険,電子画像管理加算（コンピューター断層診断料）,120点,7,840点
画像,保険,ＣＴ撮影（イ、ロ又はハ以外）,560点,7,3，920点
病理診断・その他,保険,乳幼児加算（救急医療管理加算・臨時的取扱）（外来診療・往診等）,400点,24,9，600点
病理診断・その他,保険,小児加算（救急医療管理加算・臨時的取扱）（外来診療・往診等）,200点,27,5，400点
病理診断・その他,保険,救急医療管理加算１（診療報酬上臨時的取扱）（ＣＯＶ・外来診療）,950点,243,230，850点
保険外費用,自費,医療補助金請求書,500円,1,500円
保険外費用,保険,診察券代100円,100円,7,700円
保険外費用,保険,診断書（普通）1000円,1，000円,6,6，000円
保険外費用,保険,身体障害者診断書・意見書3000円,3，000円,1,3，000円
合計,合　計,点数合計,,,1，746，298点
,,金額合計,,,10，200円
