診療区分,保険種別,診 療 行 為 名 称,点数単価 (点),回数,総点数 (点)
医学管理,保険,医療情報取得加算１（医学管理等）,3点,224,672点
医学管理,保険,医療情報取得加算２（医学管理等）,1点,26,26点
医学管理,保険,医療情報取得加算３（医学管理等）,2点,119,238点
医学管理,保険,医療情報取得加算４（医学管理等）,1点,14,14点
医学管理,保険,医療ＤＸ推進体制整備加算（医学管理等）,8点,250,2，000点
医学管理,保険,外来感染対策向上加算（医学管理等）,6点,527,3，162点
医学管理,保険,小児抗菌薬適正使用支援加算（小児科外来診療料）,80点,112,8，960点
医学管理,保険,小児科外来診療料（処方箋を交付）再診時,410点,652,267，320点
医学管理,保険,小児科外来診療料（処方箋を交付）初診時,604点,251,151，604点
医学管理,保険,抗菌薬適正使用体制加算（医学管理等）,5点,527,2，635点
医学管理,保険,発熱患者等対応加算（医学管理等）,20点,355,7，100点
医学管理,保険,診療情報提供料（１）,250点,48,12，000点
医学管理,保険,連携強化加算（医学管理等）,3点,527,1，581点
医学管理,保険,難病外来指導管理料,270点,4,1，080点
医学管理,保険,高度難聴指導管理料（イ以外）,420点,9,3，780点
在宅,保険,在宅持続陽圧呼吸療法指導管理料２,250点,46,11，500点
在宅,保険,在宅持続陽圧呼吸療法材料加算,100点,46,4，600点
在宅,保険,在宅持続陽圧呼吸療法用治療器加算（ＣＰＡＰを使用）,960点,46,44，160点
在宅,保険,在宅自己注射指導管理料（１以外）（月２７回以下）,650点,2,1，300点
投薬,保険,一般名処方加算１（処方箋料）,10点,1185,11，850点
投薬,保険,一般名処方加算２（処方箋料）,8点,516,4，128点
投薬,自費,一般名処方加算２（処方箋料）,8点,1,8点
投薬,保険,処方箋料（リフィル以外・その他）,60点,2396,143，760点
投薬,自費,処方箋料（リフィル以外・その他）,60点,1,60点
投薬,保険,処方箋料（リフィル以外・７種類以上内服薬）,32点,3,96点
投薬,保険,特定疾患処方管理加算（処方箋料）,56点,1,56点
注射,保険,点滴注射（その他）（入院外）,53点,8,424点
注射,保険,皮内、皮下及び筋肉内注射,25点,1,25点
処置,保険,副鼻腔手術後の処置（片）,45点,4,180点
処置,保険,副鼻腔洗浄（その他）（片）,25点,54,1，350点
処置,保険,副鼻腔自然口開大処置,25点,1585,39，625点
処置,自費,副鼻腔自然口開大処置,25点,1,25点
処置,保険,口腔、咽頭処置,16点,3,48点
処置,保険,扁桃処置,40点,2,80点
処置,保険,耳処置,27点,268,7，236点
処置,保険,耳垢栓塞除去（複雑）（両）,160点,48,7，680点
処置,保険,耳垢栓塞除去（複雑）（片）,90点,27,2，430点
処置,保険,耳管処置１（片）,36点,12,432点
処置,保険,血腫穿刺,80点,1,80点
処置,保険,超音波ネブライザ,24点,1252,30，048点
処置,自費,超音波ネブライザ,24点,1,24点
処置,保険,鼓室処置（片）,62点,9,558点
処置,保険,鼻処置,16点,1589,25，424点
処置,自費,鼻処置,16点,1,16点
処置,保険,鼻出血止血法,240点,4,960点
手術,保険,イオントフォレーゼ加算,45点,11,495点
手術,保険,咽頭異物摘出術（簡単）,500点,3,1，500点
手術,保険,外耳道異物除去術（単純）,260点,1,260点
手術,保険,鼓膜切開術,830点,10,8，300点
手術,保険,鼓膜（排液、換気）チューブ挿入術,2，670点,1,2，670点
手術,保険,鼻腔粘膜焼灼術,1，080点,2,2，160点
検査,保険,γ－ＧＴ,11点,5,55点
検査,保険,カリウム,11点,5,55点
検査,保険,クレアチニン,11点,5,55点
検査,保険,グルコース,11点,5,55点
検査,保険,サイログロブリン,128点,1,128点
検査,保険,チンパノメトリー,340点,47,15，980点
検査,保険,ナトリウム及びクロール,11点,5,55点
検査,保険,パワー・ベクトル分析加算（平衡機能検査）,200点,11,2，200点
検査,保険,ビタミンＢ１２,136点,1,136点
検査,保険,免疫学的検査判断料,144点,195,28，080点
検査,保険,平衡機能検査（標準検査）,20点,94,1，880点
検査,保険,平衡機能検査（赤外線ＣＣＤカメラ等）,300点,71,21，300点
検査,保険,平衡機能検査（重心動揺計）,250点,11,2，750点
検査,保険,微生物学的検査判断料,150点,18,2，700点
検査,保険,抗ＳＳ－Ａ／Ｒｏ抗体定量,161点,1,161点
検査,保険,抗ＳＳ－Ｂ／Ｌａ抗体定量,157点,1,157点
検査,保険,末梢血液一般検査,21点,6,126点
検査,保険,末梢血液像（自動機械法）,15点,2,30点
検査,保険,梅毒トレポネーマ抗体定性,32点,1,32点
検査,保険,検査逓減,-10％,44,-2，590点
検査,保険,標準純音聴力検査,350点,217,75，950点
検査,保険,淋菌及びクラミジア・トラコマチス同時核酸検出,262点,1,262点
検査,保険,特異的ＩｇＥ半定量・定量,110点,570,22，660点
検査,保険,生化学的検査（１）判断料,144点,6,864点
検査,保険,生化学的検査（２）判断料,144点,1,144点
検査,保険,簡易聴力検査（気導純音聴力）,110点,59,6，490点
検査,保険,細菌培養同定検査（その他）,180点,17,3，060点
検査,保険,細菌薬剤感受性検査（１菌種）,185点,13,2，405点
検査,保険,細菌薬剤感受性検査（３菌種以上）,310点,1,310点
検査,保険,終夜睡眠ポリグラフィー（携帯用装置使用）,720点,9,6，480点
検査,保険,耳鳴検査,400点,1,400点
検査,保険,脳波検査判断料２,180点,9,1，620点
検査,保険,血液学的検査判断料,125点,6,750点
検査,保険,超音波検査（断層撮影法）（その他）,350点,22,7，700点
検査,保険,静脈性嗅覚検査,45点,7,315点
検査,保険,非特異的ＩｇＥ定量,100点,14,1，400点
検査,保険,鼻腔・咽頭拭い液採取,25点,178,4，450点
検査,保険,Ａ群β溶連菌迅速試験定性,121点,58,7，018点
検査,保険,ＡＬＰ,11点,4,44点
検査,保険,ＡＬＴ,17点,5,85点
検査,保険,ＡＳＴ,17点,5,85点
検査,保険,Ａｌｂ（ＢＣＰ改良法・ＢＣＧ法）,11点,4,44点
検査,保険,Ａｍｙ,11点,4,44点
検査,保険,Ｂ－Ｃ,6点,3,18点
検査,保険,Ｂ－Ｖ,40点,21,840点
検査,保険,ＢＩＬ／総,11点,5,55点
検査,保険,ＢＵＮ,11点,5,55点
検査,保険,ＣＲＰ,16点,2,32点
検査,保険,ＣｈＥ,11点,5,55点
検査,保険,Ｃｕ,23点,1,23点
検査,保険,ＥＦ－喉頭,600点,114,68，400点
検査,自費,ＥＦ－喉頭,600点,1,600点
検査,保険,ＥＦ－嗅裂・鼻咽腔・副鼻腔,600点,287,172，200点
検査,保険,ＦＴ３,121点,1,121点
検査,保険,ＦＴ４,121点,1,121点
検査,保険,Ｆｅ,11点,1,11点
検査,保険,ＨＢｃ抗体半定量・定量,130点,2,260点
検査,保険,ＨＢｓ抗体,88点,2,176点
検査,保険,ＨＢｓ抗原,88点,2,176点
検査,保険,ＨｂＡ１ｃ,49点,3,147点
検査,保険,ＬＤ,11点,5,55点
検査,保険,Ｓ－Ｍ,67点,17,1，139点
検査,保険,ＳＡＲＳ－ＣｏＶ－２・インフルエンザウイルス抗原同時検出定性,225点,24,5，400点
検査,保険,ＳＡＲＳ－ＣｏＶ－２抗原定性,150点,108,16，200点
検査,保険,ＳＴＳ定量,34点,1,34点
検査,保険,ＴＰ,11点,4,44点
検査,保険,ＴＳＨ,98点,1,98点
検査,保険,ＵＡ,11点,4,44点
検査,保険,Ｚｎ,132点,1,132点
画像,保険,コンピューター断層診断,450点,29,13，050点
画像,保険,電子画像管理加算（コンピューター断層診断料）,120点,29,3，480点
画像,保険,ＣＴ撮影（イ、ロ又はハ以外）,560点,29,16，240点
病理診断・その他,保険,外来・在宅ベースアップ評価料（１）１（初診時）,6点,1543,9，258点
病理診断・その他,自費,外来・在宅ベースアップ評価料（１）１（初診時）,6点,1,6点
病理診断・その他,保険,外来・在宅ベースアップ評価料（１）２（再診時等）,2点,2237,4，474点
保険外費用,自費,入院・手術・通院等証明書3000円,3，000円,1,3，000円
保険外費用,自費,好酸球性副鼻腔炎の臨床調査個人票,1，100円,1,1，100円
保険外費用,自費,帯状疱疹ワクチン,12，000円,1,12，000円
保険外費用,自費,帯状疱疹ワクチン,22，000円,1,22，000円
保険外費用,自費,肺炎球菌ワクチン,2，000円,1,2，000円
保険外費用,自費,血液型,2，500円,2,5，000円
保険外費用,自費,補装具費支給意見書,3，000円,1,3，000円
保険外費用,保険,診察券代100円,100円,15,1，500円
保険外費用,保険,診断書（普通）1000円,1，000円,12,12，000円
保険外費用,自費,身体障害者診断書・意見書3000円,3，000円,1,3，000円
保険外費用,自費,難聴高齢者補聴器意見書,3，000円,1,3，000円
合計,合　計,点数合計,,,1，970，647点
,,金額合計,,,67，600円
