診療区分,保険種別,診 療 行 為 名 称,点数単価 (点),回数,総点数 (点)
投薬,自費,一般名処方加算１（処方箋料）,10点,1,10点
投薬,保険,一般名処方加算２（処方箋料）,8点,522,4，176点
投薬,自費,一般名処方加算２（処方箋料）,8点,4,32点
投薬,自費,乳幼児加算（処方箋料）,3点,1,3点
投薬,保険,処方箋料（リフィル以外・その他）,60点,2350,141，000点
投薬,自費,処方箋料（リフィル以外・その他）,60点,6,360点
投薬,保険,特定疾患処方管理加算（処方箋料）,56点,4,224点
注射,保険,点滴注射（その他）（入院外）,53点,1,53点
注射,保険,皮内、皮下及び筋肉内注射,25点,2,50点
処置,保険,副鼻腔洗浄（その他）（片）,25点,48,1，200点
処置,保険,副鼻腔自然口開大処置,25点,1448,36，200点
処置,自費,副鼻腔自然口開大処置,25点,1,25点
処置,保険,口腔、咽頭処置,16点,1,16点
処置,保険,扁桃処置,40点,5,200点
処置,保険,耳処置,27点,291,7，857点
処置,保険,耳垢栓塞除去（複雑）（両）,160点,47,7，520点
処置,保険,耳垢栓塞除去（複雑）（片）,90点,26,2，340点
処置,保険,耳管処置１（片）,36点,9,324点
処置,保険,血腫穿刺,80点,2,160点
処置,保険,超音波ネブライザ,24点,1115,26，760点
処置,自費,超音波ネブライザ,24点,1,24点
処置,保険,鼓室処置（片）,62点,9,558点
処置,保険,鼻処置,16点,1452,23，232点
処置,自費,鼻処置,16点,1,16点
処置,保険,鼻出血止血法,240点,9,2，160点
手術,保険,イオントフォレーゼ加算,45点,9,405点
手術,保険,咽頭異物摘出術（複雑）,2，100点,1,2，100点
手術,保険,外耳道異物除去術（単純）,260点,6,1，560点
手術,保険,鼓膜切開術,830点,8,6，640点
手術,保険,鼓膜（排液、換気）チューブ挿入術,2，670点,1,2，670点
手術,保険,鼻腔粘膜焼灼術,1，080点,5,5，400点
検査,保険,γ－ＧＴ,11点,2,22点
検査,保険,インフルエンザウイルス抗原定性,132点,1,132点
検査,保険,カリウム,11点,2,22点
検査,保険,クレアチニン,11点,2,22点
検査,保険,グルコース,11点,1,11点
検査,保険,チンパノメトリー,340点,17,5，780点
検査,保険,ナトリウム及びクロール,11点,2,22点
検査,保険,パワー・ベクトル分析加算（平衡機能検査）,200点,2,400点
検査,保険,ビタミンＢ１２,136点,4,544点
検査,保険,免疫学的検査判断料,144点,112,16，128点
検査,保険,平衡機能検査（標準検査）,20点,88,1，760点
検査,自費,平衡機能検査（標準検査）,20点,2,40点
検査,保険,平衡機能検査（赤外線ＣＣＤカメラ等）,300点,61,18，300点
検査,自費,平衡機能検査（赤外線ＣＣＤカメラ等）,300点,2,600点
検査,保険,平衡機能検査（重心動揺計）,250点,2,500点
検査,保険,微生物学的検査判断料,150点,32,4，800点
検査,保険,抗サイログロブリン抗体,136点,1,136点
検査,保険,抗甲状腺ペルオキシダーゼ抗体,138点,1,138点
検査,保険,末梢血液一般検査,21点,5,105点
検査,保険,検査逓減,-10％,29,-1，715点
検査,保険,標準純音聴力検査,350点,230,80，500点
検査,保険,特異的ＩｇＥ半定量・定量,110点,1178,38，060点
検査,保険,生化学的検査（１）判断料,144点,5,720点
検査,保険,生化学的検査（２）判断料,144点,1,144点
検査,保険,簡易聴力検査（気導純音聴力）,110点,52,5，720点
検査,保険,細菌培養同定検査（その他）,180点,31,5，580点
検査,保険,細菌培養同定検査（口腔）,180点,1,180点
検査,保険,細菌培養同定検査（気道）,180点,1,180点
検査,保険,細菌薬剤感受性検査（１菌種）,185点,24,4，440点
検査,保険,細菌薬剤感受性検査（２菌種）,240点,2,480点
検査,保険,終夜睡眠ポリグラフィー（携帯用装置使用）,720点,8,5，760点
検査,保険,脳波検査判断料２,180点,8,1，440点
検査,保険,血液学的検査判断料,125点,5,625点
検査,保険,超音波検査（断層撮影法）（その他）,350点,26,9，100点
検査,保険,非特異的ＩｇＥ定量,100点,26,2，600点
検査,保険,鼻腔・咽頭拭い液採取,25点,87,2，175点
検査,保険,Ａ群β溶連菌迅速試験定性,121点,3,363点
検査,保険,ＡＬＰ,11点,1,11点
検査,保険,ＡＬＴ,17点,2,34点
検査,保険,ＡＳＴ,17点,2,34点
検査,保険,Ａｌｂ（ＢＣＰ改良法・ＢＣＧ法）,11点,1,11点
検査,保険,Ａｍｙ,11点,1,11点
検査,保険,Ｂ－Ｃ,6点,1,6点
検査,保険,Ｂ－Ｖ,40点,31,1，240点
検査,保険,ＢＩＬ／総,11点,2,22点
検査,保険,ＢＵＮ,11点,2,22点
検査,保険,ＣｈＥ,11点,2,22点
検査,保険,Ｃｕ,23点,4,92点
検査,保険,ＥＦ－喉頭,600点,78,46，800点
検査,保険,ＥＦ－嗅裂・鼻咽腔・副鼻腔,600点,265,159，000点
検査,保険,ＦＴ３,121点,1,121点
検査,保険,ＦＴ４,121点,1,121点
検査,保険,Ｆｅ,11点,4,44点
検査,保険,ＨｂＡ１ｃ,49点,1,49点
検査,保険,ＬＤ,11点,2,22点
検査,保険,Ｓ－Ｍ,67点,33,2，211点
検査,保険,ＳＡＲＳ－ＣｏＶ－２・インフルエンザウイルス抗原同時検出定性,225点,80,18，000点
検査,保険,ＳＡＲＳ－ＣｏＶ－２抗原定性,150点,1,150点
検査,保険,ＴＰ,11点,1,11点
検査,保険,ＴＲＡｂ,214点,1,214点
検査,保険,ＴＳＨ,98点,1,98点
検査,保険,ＵＡ,11点,1,11点
検査,保険,Ｚｎ,132点,4,528点
画像,保険,コンピューター断層診断,450点,20,9，000点
画像,保険,電子画像管理加算（コンピューター断層診断料）,120点,20,2，400点
画像,保険,ＣＴ撮影（イ、ロ又はハ以外）,560点,20,11，200点
病理診断・その他,保険,外来・在宅ベースアップ評価料（１）１（初診時）,6点,1806,10，836点
病理診断・その他,自費,外来・在宅ベースアップ評価料（１）１（初診時）,6点,1,6点
病理診断・その他,保険,外来・在宅ベースアップ評価料（１）２（再診時等）,2点,2101,4，202点
病理診断・その他,自費,外来・在宅ベースアップ評価料（１）２（再診時等）,2点,2,4点
保険外費用,自費,インフル￥0,0円,8,0円
保険外費用,自費,インフル￥1000,1，000円,12,12，000円
保険外費用,自費,インフル￥1200,1，200円,18,21，600円
保険外費用,自費,インフル￥1500,1，500円,5,7，500円
保険外費用,自費,インフル￥2000,2，000円,3,6，000円
保険外費用,自費,インフル￥2500,2，500円,1,2，500円
保険外費用,自費,インフル￥3000,3，000円,116,348，000円
保険外費用,自費,インフル￥3100,3，100円,2,6，200円
保険外費用,自費,インフル￥3500,3，500円,4,14，000円
保険外費用,自費,インフル￥4000,4，000円,99,396，000円
保険外費用,自費,インフル￥4100,4，100円,5,20，500円
保険外費用,自費,インフル￥5000,5，000円,2,10，000円
保険外費用,自費,インフル￥6000,6，000円,2,12，000円
保険外費用,自費,インフル￥7000,7，000円,1,7，000円
保険外費用,自費,インフル￥8000,8，000円,32,256，000円
保険外費用,自費,インフル￥8100,8，100円,2,16，200円
保険外費用,自費,コロナ￥4600,4，600円,5,23，000円
保険外費用,自費,フルミスト￥8000,8，000円,6,48，000円
保険外費用,自費,労働者災害補償保険様式第8号,2，000円,1,2，000円
保険外費用,自費,医療補助金請求書,500円,1,500円
保険外費用,自費,帯状疱疹ワクチン,6，500円,1,6，500円
保険外費用,自費,様式第７号　労働者災害補償保険,1，000円,1,1，000円
保険外費用,保険,診察券代100円,100円,21,2，100円
保険外費用,保険,診断書（普通）1000円,1，000円,2,2，000円
保険外費用,自費,診断書（精密）3000円,3，000円,1,3，000円
保険外費用,自費,難聴高齢者補聴器意見書,3，000円,2,6，000円
合計,合　計,点数合計,,,2，036，927点
,,金額合計,,,1，229，600円
