診療区分,保険種別,診 療 行 為 名 称,点数単価 (点),回数,総点数 (点)
医学管理,保険,乳幼児夜間加算（小児科再診）（小児科外来診療料）,65点,25,1，625点
医学管理,保険,乳幼児夜間加算（小児科初診）（小児科外来診療料）,85点,14,1，190点
医学管理,保険,傷病手当金意見書交付料,100点,2,200点
医学管理,保険,外来感染対策向上加算（医学管理等）,6点,440,2，640点
医学管理,保険,小児抗菌薬適正使用支援加算（小児科外来診療料）,80点,128,10，240点
医学管理,保険,小児科外来診療料（処方箋を交付）再診時,411点,460,189，060点
医学管理,保険,小児科外来診療料（処方箋を交付）初診時,604点,261,157，644点
医学管理,保険,抗菌薬適正使用体制加算（医学管理等）,5点,440,2，200点
医学管理,保険,特定疾患療養管理料（診療所）,225点,4,900点
医学管理,保険,発熱患者等対応加算（医学管理等）,20点,261,5，220点
医学管理,保険,診療情報提供料（１）,250点,41,10，250点
医学管理,保険,連携強化加算（医学管理等）,3点,440,1，320点
医学管理,保険,難病外来指導管理料１,270点,4,1，080点
医学管理,保険,電子的診療情報連携体制整備加算（再診）（医学管理等）,2点,180,360点
医学管理,保険,電子的診療情報連携体制整備加算２（初診）（医学管理等）,9点,260,2，340点
医学管理,保険,高度難聴指導管理料（イ以外）,420点,6,2，520点
在宅,保険,在宅持続陽圧呼吸療法指導管理料２,240点,86,20，640点
在宅,保険,在宅持続陽圧呼吸療法材料加算,100点,94,9，400点
在宅,保険,在宅持続陽圧呼吸療法用治療器加算（ＣＰＡＰを使用）,960点,94,90，240点
在宅,保険,在宅自己注射指導管理料（１以外）（月２７回以下）,650点,2,1，300点
在宅,保険,持続陽圧呼吸療法充実管理体制加算,15点,86,1，290点
投薬,保険,一般名処方加算１（処方箋料）,8点,871,6，968点
投薬,自費,一般名処方加算１（処方箋料）,8点,2,16点
投薬,保険,一般名処方加算２（処方箋料）,6点,438,2，628点
投薬,自費,一般名処方加算２（処方箋料）,6点,1,6点
投薬,保険,処方箋料（リフィル以外・その他）,60点,2247,134，820点
投薬,自費,処方箋料（リフィル以外・その他）,60点,6,360点
投薬,保険,特定疾患処方管理加算（処方箋料）,56点,4,224点
注射,保険,点滴注射（その他）（入院外）,53点,8,424点
注射,保険,皮内、皮下及び筋肉内注射,25点,2,50点
処置,保険,副鼻腔洗浄（その他）（片）,25点,184,4，600点
処置,保険,副鼻腔自然口開大処置,25点,1222,30，550点
処置,自費,副鼻腔自然口開大処置,25点,4,100点
処置,保険,口腔、咽頭処置,16点,3,48点
処置,保険,扁桃処置,40点,2,80点
処置,保険,扁桃周囲膿瘍穿刺,180点,1,180点
処置,保険,耳処置,27点,258,6，966点
処置,自費,耳処置,27点,2,54点
処置,保険,耳垢栓塞除去（複雑）（両）,160点,74,11，840点
処置,保険,耳垢栓塞除去（複雑）（片）,90点,34,3，060点
処置,保険,耳管処置１（片）,36点,11,396点
処置,保険,超音波ネブライザ,24点,993,23，832点
処置,自費,超音波ネブライザ,24点,4,96点
処置,保険,鼓室処置（片）,62点,28,1，736点
処置,保険,鼻処置,16点,1168,18，688点
処置,自費,鼻処置,16点,4,64点
処置,保険,鼻出血止血法,240点,2,480点
手術,保険,イオントフォレーゼ加算,45点,8,360点
手術,保険,下甲介粘膜レーザー焼灼術（両側）,2，910点,1,2，910点
手術,保険,咽頭異物摘出術（簡単）,500点,6,3，000点
手術,保険,外耳道異物除去術（単純）,260点,9,2，340点
手術,保険,鼓膜切開術,830点,6,4，980点
手術,保険,鼓膜（排液、換気）チューブ挿入術,2，670点,2,5，340点
手術,保険,鼻腔粘膜焼灼術,1，080点,8,8，640点
検査,保険,γ－ＧＴ,11点,7,77点
検査,保険,カリウム,11点,7,77点
検査,保険,クレアチニン,11点,7,77点
検査,保険,グルコース,11点,6,66点
検査,保険,グロブリンクラス別ウイルス抗体価（ＥＢ）,200点,1,200点
検査,保険,チンパノメトリー,340点,37,12，580点
検査,保険,ナトリウム及びクロール,11点,7,77点
検査,保険,パワー・ベクトル分析加算（平衡機能検査）,200点,3,600点
検査,保険,ビタミンＢ１２,136点,2,272点
検査,保険,免疫学的検査判断料,144点,53,7，632点
検査,保険,平衡機能検査（標準検査）,20点,100,2，000点
検査,保険,平衡機能検査（赤外線ＣＣＤカメラ等）,300点,80,24，000点
検査,保険,平衡機能検査（重心動揺計）,250点,3,750点
検査,保険,微生物学的検査判断料,150点,27,4，050点
検査,保険,末梢血液一般検査,21点,9,189点
検査,保険,末梢血液像（自動機械法）,15点,5,75点
検査,保険,梅毒トレポネーマ抗体定性,32点,1,32点
検査,保険,検査逓減,-10％,44,-2，640点
検査,保険,標準純音聴力検査,350点,249,87，150点
検査,保険,特異的ＩｇＥ半定量・定量,110点,897,28，930点
検査,保険,生化学的検査（１）判断料,144点,9,1，296点
検査,保険,簡易聴力検査（気導純音聴力）,110点,53,5，830点
検査,保険,細菌培養同定検査（その他）,180点,25,4，500点
検査,保険,細菌培養同定検査（口腔）,180点,3,540点
検査,保険,細菌薬剤感受性検査（１菌種）,185点,17,3，145点
検査,保険,細菌薬剤感受性検査（２菌種）,240点,6,1，440点
検査,保険,終夜睡眠ポリグラフィー（携帯用装置使用）,720点,5,3，600点
検査,保険,脳波検査判断料２,180点,5,900点
検査,保険,血液学的検査判断料,125点,9,1，125点
検査,保険,超音波検査（断層撮影法）（その他）,350点,20,7，000点
検査,保険,非特異的ＩｇＥ定量,100点,21,2，100点
検査,保険,鼻腔・咽頭拭い液採取,25点,30,750点
検査,保険,Ａ群β溶連菌迅速試験定性,121点,10,1，210点
検査,保険,ＡＬＰ,11点,6,66点
検査,保険,ＡＬＴ,17点,7,119点
検査,保険,ＡＳＯ定量,15点,1,15点
検査,保険,ＡＳＴ,17点,7,119点
検査,保険,Ａｌｂ（ＢＣＰ改良法）,11点,6,66点
検査,保険,Ａｍｙ,11点,6,66点
検査,保険,Ｂ－Ｖ,40点,30,1，200点
検査,保険,ＢＩＬ／総,11点,7,77点
検査,保険,ＢＵＮ,11点,7,77点
検査,保険,ＣＲＰ,16点,4,64点
検査,保険,ＣｈＥ,11点,7,77点
検査,保険,Ｃｕ,23点,2,46点
検査,保険,ＥＦ－中耳,240点,1,240点
検査,保険,ＥＦ－喉頭,600点,139,83，400点
検査,保険,ＥＦ－嗅裂・鼻咽腔・副鼻腔,600点,334,200，400点
検査,自費,ＥＦ－嗅裂・鼻咽腔・副鼻腔,600点,3,1，800点
検査,保険,Ｆｅ,11点,2,22点
検査,保険,ＨＢｃ抗体半定量・定量,130点,2,260点
検査,保険,ＨＢｓ抗体,88点,2,176点
検査,保険,ＨＢｓ抗原,88点,2,176点
検査,保険,ＨｂＡ１ｃ,49点,3,147点
検査,保険,ＬＤ,11点,7,77点
検査,保険,Ｓ－Ｍ,67点,28,1，876点
検査,保険,ＳＡＲＳ－ＣｏＶ－２・インフルエンザウイルス抗原同時検出定性,225点,16,3，600点
検査,保険,ＳＴＳ定性,15点,1,15点
検査,保険,ＴＰ,11点,6,66点
検査,保険,ＵＡ,11点,6,66点
検査,保険,Ｚｎ,132点,2,264点
画像,保険,コンピューター断層診断,450点,23,10，350点
画像,保険,他医撮影のコンピューター断層診断,450点,2,900点
画像,保険,電子画像管理加算（コンピューター断層診断料）,120点,23,2，760点
画像,保険,ＣＴ撮影（イからニまで以外）,560点,23,12，880点
病理診断・その他,保険,外来・在宅ベースアップ評価料（１）１（初診時）（賃上取組）,23点,1458,33，534点
病理診断・その他,自費,外来・在宅ベースアップ評価料（１）１（初診時）（賃上取組）,23点,5,115点
病理診断・その他,保険,外来・在宅ベースアップ評価料（１）２（再診時等）（賃上取組）,6点,2149,12，894点
病理診断・その他,自費,外来・在宅ベースアップ評価料（１）２（再診時等）（賃上取組）,6点,2,12点
病理診断・その他,保険,物価対応料１（外来・在宅物価対応料）（再診時等）ロ,2点,2149,4，298点
病理診断・その他,自費,物価対応料１（外来・在宅物価対応料）（再診時等）ロ,2点,2,4点
病理診断・その他,保険,物価対応料１（外来・在宅物価対応料）（初診時）イ,2点,1458,2，916点
病理診断・その他,自費,物価対応料１（外来・在宅物価対応料）（初診時）イ,2点,5,10点
保険外費用,自費,好酸球性副鼻腔炎の臨床調査個人票,1，100円,1,1，100円
保険外費用,自費,就労可能証明書,1，100円,1,1，100円
保険外費用,自費,帯状疱疹ワクチン,6，500円,1,6，500円
保険外費用,自費,補装具費支給意見書,3，000円,1,3，000円
保険外費用,保険,診察券代100円,100円,16,1，600円
保険外費用,保険,診断書（普通）1000円,1，000円,2,2，000円
保険外費用,保険,診断書（精密）3000円,3，000円,1,3，000円
保険外費用,自費,診断書（精密）3000円,3，000円,1,3，000円
保険外費用,自費,難聴高齢者補聴器意見書,3，000円,3,9，000円
合計,合　計,点数合計,,,1，978，718点
,,金額合計,,,30，300円
